relative_path,filename,label,extension,width,height,mode,error
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00004_art00021_11423_gt.png,Tp_D_NRN_S_B_nat00004_art00021_11423_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00015_cha00014_20052_gt.png,Tp_D_NRN_S_B_nat00015_cha00014_20052_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00020_cha00019_20017_gt.png,Tp_D_NRN_S_B_nat00020_cha00019_20017_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00023_cha00024_20076_gt.png,Tp_D_NRN_S_B_nat00023_cha00024_20076_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00026_ani00070_00643_gt.png,Tp_D_NRN_S_B_nat00026_ani00070_00643_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00026_art00021_11422_gt.png,Tp_D_NRN_S_B_nat00026_art00021_11422_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00029_sec00029_20113_gt.png,Tp_D_NRN_S_B_nat00029_sec00029_20113_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00040_ani00070_00654_gt.png,Tp_D_NRN_S_B_nat00040_ani00070_00654_gt.png,unknown,.png,384,256,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00083_sec00063_00997_gt.png,Tp_D_NRN_S_B_nat00083_sec00063_00997_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00093_cha00052_00008_gt.png,Tp_D_NRN_S_B_nat00093_cha00052_00008_gt.png,unknown,.png,384,256,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat00098_nat00061_11463_gt.png,Tp_D_NRN_S_B_nat00098_nat00061_11463_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat10117_nat10118_11343_gt.png,Tp_D_NRN_S_B_nat10117_nat10118_11343_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat10151_sec00097_12109_gt.png,Tp_D_NRN_S_B_nat10151_sec00097_12109_gt.png,unknown,.png,640,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat10167_sec00097_12102_gt.png,Tp_D_NRN_S_B_nat10167_sec00097_12102_gt.png,unknown,.png,640,480,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat20017_nat20016_01521_gt.png,Tp_D_NRN_S_B_nat20017_nat20016_01521_gt.png,unknown,.png,800,521,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_nat20041_arc20055_02238_gt.png,Tp_D_NRN_S_B_nat20041_arc20055_02238_gt.png,unknown,.png,550,318,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_pla00083_cha00063_01185_gt.png,Tp_D_NRN_S_B_pla00083_cha00063_01185_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_pla00086_ani00058_00608_gt.png,Tp_D_NRN_S_B_pla00086_ani00058_00608_gt.png,unknown,.png,256,384,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_pla10124_nat00013_11708_gt.png,Tp_D_NRN_S_B_pla10124_nat00013_11708_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00002_ani00017_01432_gt.png,Tp_D_NRN_S_B_sec00002_ani00017_01432_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00006_ani00017_00704_gt.png,Tp_D_NRN_S_B_sec00006_ani00017_00704_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00009_ind00039_00029_gt.png,Tp_D_NRN_S_B_sec00009_ind00039_00029_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00012_sec00017_00032_gt.png,Tp_D_NRN_S_B_sec00012_sec00017_00032_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00014_cha00089_00034_gt.png,Tp_D_NRN_S_B_sec00014_cha00089_00034_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00014_sec00015_20053_gt.png,Tp_D_NRN_S_B_sec00014_sec00015_20053_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00019_pla00019_20018_gt.png,Tp_D_NRN_S_B_sec00019_pla00019_20018_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00020_pla00021_20019_gt.png,Tp_D_NRN_S_B_sec00020_pla00021_20019_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00021_arc00021_20020_gt.png,Tp_D_NRN_S_B_sec00021_arc00021_20020_gt.png,unknown,.png,384,256,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00021_cha00094_00042_gt.png,Tp_D_NRN_S_B_sec00021_cha00094_00042_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00024_pla00022_20077_gt.png,Tp_D_NRN_S_B_sec00024_pla00022_20077_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00028_cha00030_20112_gt.png,Tp_D_NRN_S_B_sec00028_cha00030_20112_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00044_ind00020_00065_gt.png,Tp_D_NRN_S_B_sec00044_ind00020_00065_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00063_cha00001_00084_gt.png,Tp_D_NRN_S_B_sec00063_cha00001_00084_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00070_cha00030_00091_gt.png,Tp_D_NRN_S_B_sec00070_cha00030_00091_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00075_ani00096_00096_gt.png,Tp_D_NRN_S_B_sec00075_ani00096_00096_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00075_cha00026_00019_gt.png,Tp_D_NRN_S_B_sec00075_cha00026_00019_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00079_pla00029_00100_gt.png,Tp_D_NRN_S_B_sec00079_pla00029_00100_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00081_cha00065_00101_gt.png,Tp_D_NRN_S_B_sec00081_cha00065_00101_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00083_ani00070_00722_gt.png,Tp_D_NRN_S_B_sec00083_ani00070_00722_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00085_ani00077_00721_gt.png,Tp_D_NRN_S_B_sec00085_ani00077_00721_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00088_ani00100_00719_gt.png,Tp_D_NRN_S_B_sec00088_ani00100_00719_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00088_cha00047_00108_gt.png,Tp_D_NRN_S_B_sec00088_cha00047_00108_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00089_ani00070_00718_gt.png,Tp_D_NRN_S_B_sec00089_ani00070_00718_gt.png,unknown,.png,384,256,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00093_ani00005_00714_gt.png,Tp_D_NRN_S_B_sec00093_ani00005_00714_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00094_cha00050_00114_gt.png,Tp_D_NRN_S_B_sec00094_cha00050_00114_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00095_cha00050_00115_gt.png,Tp_D_NRN_S_B_sec00095_cha00050_00115_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00095_cha00063_00382_gt.png,Tp_D_NRN_S_B_sec00095_cha00063_00382_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_B_sec00096_ani00070_00711_gt.png,Tp_D_NRN_S_B_sec00096_ani00070_00711_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00017_ani00010_00137_gt.png,Tp_D_NRN_S_N_ani00017_ani00010_00137_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00024_ani00021_00144_gt.png,Tp_D_NRN_S_N_ani00024_ani00021_00144_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00032_ani00034_10235_gt.png,Tp_D_NRN_S_N_ani00032_ani00034_10235_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00033_ani00032_10233_gt.png,Tp_D_NRN_S_N_ani00033_ani00032_10233_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00033_ani00034_10236_gt.png,Tp_D_NRN_S_N_ani00033_ani00034_10236_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00034_ani00032_10234_gt.png,Tp_D_NRN_S_N_ani00034_ani00032_10234_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00035_ani00037_00155_gt.png,Tp_D_NRN_S_N_ani00035_ani00037_00155_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00044_ani00098_11146_gt.png,Tp_D_NRN_S_N_ani00044_ani00098_11146_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00045_ani00077_00165_gt.png,Tp_D_NRN_S_N_ani00045_ani00077_00165_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00050_ani00051_11132_gt.png,Tp_D_NRN_S_N_ani00050_ani00051_11132_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00050_ani00055_10225_gt.png,Tp_D_NRN_S_N_ani00050_ani00055_10225_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00051_ani00019_11857_gt.png,Tp_D_NRN_S_N_ani00051_ani00019_11857_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00052_ani00019_11858_gt.png,Tp_D_NRN_S_N_ani00052_ani00019_11858_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00055_ani00050_10224_gt.png,Tp_D_NRN_S_N_ani00055_ani00050_10224_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00059_ani00055_11144_gt.png,Tp_D_NRN_S_N_ani00059_ani00055_11144_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00060_ani00059_11128_gt.png,Tp_D_NRN_S_N_ani00060_ani00059_11128_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00076_ani00078_10496_gt.png,Tp_D_NRN_S_N_ani00076_ani00078_10496_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00081_ani00078_10526_gt.png,Tp_D_NRN_S_N_ani00081_ani00078_10526_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00086_ani00031_10056_gt.png,Tp_D_NRN_S_N_ani00086_ani00031_10056_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00096_ani00046_11138_gt.png,Tp_D_NRN_S_N_ani00096_ani00046_11138_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00096_ani00098_11134_gt.png,Tp_D_NRN_S_N_ani00096_ani00098_11134_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani00098_ani00051_11133_gt.png,Tp_D_NRN_S_N_ani00098_ani00051_11133_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10117_ani10118_11613_gt.png,Tp_D_NRN_S_N_ani10117_ani10118_11613_gt.png,unknown,.png,384,256,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10118_ani10119_11611_gt.png,Tp_D_NRN_S_N_ani10118_ani10119_11611_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10119_ani10118_11612_gt.png,Tp_D_NRN_S_N_ani10119_ani10118_11612_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10120_ani10119_11610_gt.png,Tp_D_NRN_S_N_ani10120_ani10119_11610_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10121_ani00070_11622_gt.png,Tp_D_NRN_S_N_ani10121_ani00070_11622_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10121_ani00100_11617_gt.png,Tp_D_NRN_S_N_ani10121_ani00100_11617_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10121_ani00100_11640_gt.png,Tp_D_NRN_S_N_ani10121_ani00100_11640_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10128_ani00024_12462_gt.png,Tp_D_NRN_S_N_ani10128_ani00024_12462_gt.png,unknown,.png,800,600,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10130_ani00031_12498_gt.png,Tp_D_NRN_S_N_ani10130_ani00031_12498_gt.png,unknown,.png,600,347,RGB,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10136_ani10123_12479_gt.png,Tp_D_NRN_S_N_ani10136_ani10123_12479_gt.png,unknown,.png,600,387,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10152_ani10175_12490_gt.png,Tp_D_NRN_S_N_ani10152_ani10175_12490_gt.png,unknown,.png,480,360,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10153_ani10175_12486_gt.png,Tp_D_NRN_S_N_ani10153_ani10175_12486_gt.png,unknown,.png,480,360,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10160_ani10200_12483_gt.png,Tp_D_NRN_S_N_ani10160_ani10200_12483_gt.png,unknown,.png,589,330,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10162_ani10175_12496_gt.png,Tp_D_NRN_S_N_ani10162_ani10175_12496_gt.png,unknown,.png,694,323,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10163_ani10196_12497_gt.png,Tp_D_NRN_S_N_ani10163_ani10196_12497_gt.png,unknown,.png,387,569,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10168_ani10167_12448_gt.png,Tp_D_NRN_S_N_ani10168_ani10167_12448_gt.png,unknown,.png,720,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10169_ani10172_12452_gt.png,Tp_D_NRN_S_N_ani10169_ani10172_12452_gt.png,unknown,.png,720,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10171_ani00001_12458_gt.png,Tp_D_NRN_S_N_ani10171_ani00001_12458_gt.png,unknown,.png,500,375,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10171_ani00097_12457_gt.png,Tp_D_NRN_S_N_ani10171_ani00097_12457_gt.png,unknown,.png,500,375,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10172_ani10166_12450_gt.png,Tp_D_NRN_S_N_ani10172_ani10166_12450_gt.png,unknown,.png,720,576,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10173_ani00070_12455_gt.png,Tp_D_NRN_S_N_ani10173_ani00070_12455_gt.png,unknown,.png,720,509,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10186_ani10189_12434_gt.png,Tp_D_NRN_S_N_ani10186_ani10189_12434_gt.png,unknown,.png,579,382,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10186_ani10200_12435_gt.png,Tp_D_NRN_S_N_ani10186_ani10200_12435_gt.png,unknown,.png,579,382,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10187_ani10190_12438_gt.png,Tp_D_NRN_S_N_ani10187_ani10190_12438_gt.png,unknown,.png,576,382,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10187_ani10200_12440_gt.png,Tp_D_NRN_S_N_ani10187_ani10200_12440_gt.png,unknown,.png,576,382,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10188_ani10200_12439_gt.png,Tp_D_NRN_S_N_ani10188_ani10200_12439_gt.png,unknown,.png,582,382,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10190_ani10196_12429_gt.png,Tp_D_NRN_S_N_ani10190_ani10196_12429_gt.png,unknown,.png,428,425,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10190_ani10200_12431_gt.png,Tp_D_NRN_S_N_ani10190_ani10200_12431_gt.png,unknown,.png,428,425,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10193_ani10194_12443_gt.png,Tp_D_NRN_S_N_ani10193_ani10194_12443_gt.png,unknown,.png,594,314,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10195_ani10194_12401_gt.png,Tp_D_NRN_S_N_ani10195_ani10194_12401_gt.png,unknown,.png,600,318,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10195_ani10194_12403_gt.png,Tp_D_NRN_S_N_ani10195_ani10194_12403_gt.png,unknown,.png,600,318,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10209_ani10214_12381_gt.png,Tp_D_NRN_S_N_ani10209_ani10214_12381_gt.png,unknown,.png,699,668,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10210_ani10209_12373_gt.png,Tp_D_NRN_S_N_ani10210_ani10209_12373_gt.png,unknown,.png,700,443,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10211_ani00100_12375_gt.png,Tp_D_NRN_S_N_ani10211_ani00100_12375_gt.png,unknown,.png,700,441,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10213_ani00070_12378_gt.png,Tp_D_NRN_S_N_ani10213_ani00070_12378_gt.png,unknown,.png,534,466,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10214_ani10209_12380_gt.png,Tp_D_NRN_S_N_ani10214_ani10209_12380_gt.png,unknown,.png,480,480,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10215_ani00081_12382_gt.png,Tp_D_NRN_S_N_ani10215_ani00081_12382_gt.png,unknown,.png,640,480,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani10216_ani00070_12389_gt.png,Tp_D_NRN_S_N_ani10216_ani00070_12389_gt.png,unknown,.png,500,400,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_ani20068_ani20067_02110_gt.png,Tp_D_NRN_S_N_ani20068_ani20067_02110_gt.png,unknown,.png,595,313,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00001_ani00058_00005_gt.png,Tp_D_NRN_S_N_arc00001_ani00058_00005_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00002_arc00045_00018_gt.png,Tp_D_NRN_S_N_arc00002_arc00045_00018_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00008_cha00028_11768_gt.png,Tp_D_NRN_S_N_arc00008_cha00028_11768_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00013_ani00005_00233_gt.png,Tp_D_NRN_S_N_arc00013_ani00005_00233_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00013_arc00020_11702_gt.png,Tp_D_NRN_S_N_arc00013_arc00020_11702_gt.png,unknown,.png,256,384,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00013_sec00045_11700_gt.png,Tp_D_NRN_S_N_arc00013_sec00045_11700_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00015_ani00013_00235_gt.png,Tp_D_NRN_S_N_arc00015_ani00013_00235_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00016_arc00020_11703_gt.png,Tp_D_NRN_S_N_arc00016_arc00020_11703_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00016_sec00045_11699_gt.png,Tp_D_NRN_S_N_arc00016_sec00045_11699_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00020_arc00021_20021_gt.png,Tp_D_NRN_S_N_arc00020_arc00021_20021_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00021_ani00058_00241_gt.png,Tp_D_NRN_S_N_arc00021_ani00058_00241_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00022_ani00081_00242_gt.png,Tp_D_NRN_S_N_arc00022_ani00081_00242_gt.png,unknown,.png,256,384,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00023_ani00031_00243_gt.png,Tp_D_NRN_S_N_arc00023_ani00031_00243_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00024_cha00026_00244_gt.png,Tp_D_NRN_S_N_arc00024_cha00026_00244_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00026_cha00026_00246_gt.png,Tp_D_NRN_S_N_arc00026_cha00026_00246_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00027_cha00026_00247_gt.png,Tp_D_NRN_S_N_arc00027_cha00026_00247_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00034_cha00023_00254_gt.png,Tp_D_NRN_S_N_arc00034_cha00023_00254_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00035_ani00070_00255_gt.png,Tp_D_NRN_S_N_arc00035_ani00070_00255_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00037_ani00070_00257_gt.png,Tp_D_NRN_S_N_arc00037_ani00070_00257_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00039_ani00005_00259_gt.png,Tp_D_NRN_S_N_arc00039_ani00005_00259_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00045_art00092_11757_gt.png,Tp_D_NRN_S_N_arc00045_art00092_11757_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00054_ani00070_11935_gt.png,Tp_D_NRN_S_N_arc00054_ani00070_11935_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00059_cha00062_11824_gt.png,Tp_D_NRN_S_N_arc00059_cha00062_11824_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00059_cha00063_11825_gt.png,Tp_D_NRN_S_N_arc00059_cha00063_11825_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00060_ani00081_00280_gt.png,Tp_D_NRN_S_N_arc00060_ani00081_00280_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00062_ani00017_11500_gt.png,Tp_D_NRN_S_N_arc00062_ani00017_11500_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00062_ani00058_11497_gt.png,Tp_D_NRN_S_N_arc00062_ani00058_11497_gt.png,unknown,.png,384,256,RGBA,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00062_ani00070_11498_gt.png,Tp_D_NRN_S_N_arc00062_ani00070_11498_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00062_art00025_11492_gt.png,Tp_D_NRN_S_N_arc00062_art00025_11492_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00066_cha00089_00286_gt.png,Tp_D_NRN_S_N_arc00066_cha00089_00286_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00069_ani00079_00289_gt.png,Tp_D_NRN_S_N_arc00069_ani00079_00289_gt.png,unknown,.png,384,256,L,
CASIA2/CASIA 2 Groundtruth/Tp_D_NRN_S_N_arc00071_art10102_11178_gt.png,Tp_D_NRN_S_N_arc00071_art10102_11178_gt.png,unknown,.png,256,384,RGBA,
